Gene,MT_t1_rep1,MT_t1_rep2,MT_t2_rep1,MT_t2_rep2,WT_t1_rep1,WT_t1_rep2,WT_t1_rep3,WT_t2_rep1,WT_t2_rep2
YALI0B07425g,222.0533398,200.8976299,203.4361905,179.5675915,218.4549781,172.0513972,202.7650121,220.87832680000002,227.32160040000002
YALI0B07447g,300.85389649999996,332.4171476,257.8361034,338.0921665,314.9066838,345.45507799999996,296.1378245,383.55805860000004,558.2834497
YALI0B07469r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0B07513g,11.47377167,12.44001973,12.40237135,10.42898028,34.73519507,29.38954038,30.39113725,15.22481767,16.92556893
YALI0B07535g,23.27175569,25.34150889,20.08359254,17.32014103,26.54411307,31.00785573,28.13363529,27.55719637,21.15859661
YALI0B07557g,85.77460793,87.21294859999999,70.81190294,65.81436064,98.38020920000001,121.07878190000001,133.4845834,92.48552847,92.5514917
YALI0B07579g,46.6234389,50.53095498,54.52975532,46.80538067,39.48953649,56.372816,49.39850167,60.88578677,40.61621946
YALI0B07601g,57.26540062,64.23044463,150.78566130000002,117.39788859999999,58.14604272,35.47135502,27.89058302,103.0555402,70.05884342
YALI0B07623g,58.60147937,55.95598639,47.08923577,40.83585936,29.65540828,29.5067869,29.87550477,78.55357337,47.59724945
YALI0B07645g,2.016536995,3.478215816,2.194408178,2.638064039,15.70775062,13.59916002,11.19959206,41.83994397,14.30871128
YALI0B07667g,39.70275684,40.10587906,38.64369219,31.43827544,70.81770461,78.48930121,76.62674619,101.20618929999999,76.37601032
YALI0B07689g,6.640400911,8.323320942999999,7.381549072,6.039894757999999,14.79181055,15.14862795,12.09308048,20.69403516,41.03318286
YALI0B07711g,25.931427199999998,28.56291627,20.70597359,16.81616137,23.22457703,17.13659335,24.14864807,78.16171238,18.32201813
YALI0B07733g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0B07755g,373.3323595,448.81050949999997,134.87785159999999,167.1078175,64.66281848,92.84085599,67.07498218,109.8089868,133.44128700000002
YALI0B07766g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0B07777g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0B07876g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0B07898g,0.077429548,0.21316655699999998,0.069092641,0.083900494,0.0,0.0,0.0,0.0,0.501973099
YALI0B07920g,0.0,0.0,0.0,0.0,0.0,0.0,0.832944571,0.0,0.0
YALI0B07942g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0B08008g,226.8411372,244.8954872,189.02750659999998,198.2170596,200.0995043,198.4860077,185.4014551,236.2337285,91.55506957
YALI0B08030g,19.65864837,20.70078487,26.280126799999998,22.47168535,73.63097531,77.21197204,76.01495555,59.21344741,39.77726047
YALI0B08052g,0.21175977199999999,0.0,0.409412062,0.11472848599999999,0.20493738,0.0,0.0,0.42406039,0.457610443
YALI0B08074g,169.7402801,179.03113069999998,173.21122069999998,164.5512429,170.0397324,222.77952169999998,202.18063569999998,312.3481828,275.8990563
YALI0B08096g,19.49742001,21.99671458,24.63801706,19.09108079,30.11539279,31.12888147,35.29886578,40.29874803,17.97674525
YALI0B08118g,169.4221689,175.0670708,229.17379210000001,229.94444869999998,199.4712498,258.5847941,252.3199934,145.07299509999999,57.56990966
YALI0B08140g,943.3842678,935.7134427999999,369.6789165,439.00720650000005,144.5414271,248.0120248,151.3974368,558.5912302,768.1351031
YALI0B08162g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0B08184g,856.1199957999999,933.1654129000001,786.3120573,753.4173613,308.8194113,391.1310297,377.4503587,356.54731200000003,714.4201461
YALI0B08206g,38.96970874,39.67953828,83.12822973,104.7770892,73.58727638,123.7578152,76.21038482,113.8618617,30.39957822
YALI0B08228g,33.43204767,36.69992228,31.6293011,23.77959616,38.57934724,46.10778707,39.77170571,54.90927466,33.10362392
YALI0B08250g,212.3278048,210.42918369999998,263.1151395,242.43256929999998,227.5169443,251.27558430000005,265.0134838,185.2583146,207.77310980000001
YALI0B08272g,50.4278907,56.99027579999999,66.65290845,71.40227223,71.46870065,79.03916024,76.42146349,41.14060762,20.90196397
YALI0B08294g,26.78572376,25.62494279,33.54416934,35.55294666,25.35232478,24.60827024,20.29801289,32.41998377,16.13382702
YALI0B08316g,231.82013019999997,180.5949719,134.2380179,153.3138725,268.31390189999996,225.9923696,229.4614608,328.31958430000003,266.4814091
YALI0B08338g,12.98987127,11.05258048,12.85227074,10.37154142,56.50302903,43.91180598,62.91772814,29.72427697,58.38444809
YALI0B08349r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0B08360g,4.802024329,4.72465443,3.8536117510000003,2.723895787,6.549906539,5.597953828,6.72712339,16.72851283,23.4529868
YALI0B08382g,45.64059178,54.10216799,55.53026444,57.17013832,45.61723391,48.33449217,42.18476836,40.2093076,42.81351426
YALI0B08404g,19.79343386,16.77818849,18.19389751,22.91810031,27.93278032,27.80759634,26.93787767,20.44177381,7.9931867379999995
YALI0B08426g,0.284808685,0.514558663,2.986181269,2.314580499,0.8268985000000001,0.504798874,2.401979693,1.197724056,0.9232024640000001
YALI0B08448g,0.5587031689999999,0.323007628,1.136687419,1.4529483419999998,34.82127929,25.66736464,46.64793592,2.5777919209999998,0.072441069
YALI0B08470g,64.90339683,69.72486084,92.26655419,81.37792731,60.43756548,61.24862072,59.99650748,82.50079305,74.43319865
YALI0B08492g,10.53990608,11.36588115,9.633528363,12.1143154,20.40067124,17.09280647,21.95258793,21.53399348,16.11422558
YALI0B08514g,105.81212269999999,94.82581074,55.55144303,46.88825739999999,59.10302967,76.18929403,60.59394106,67.39422161,137.6848768
YALI0B08536g,272.7945416,311.6141825,189.4213139,190.51098100000002,283.7896014,351.7754534,255.6503997,272.6561562,192.47831730000001
YALI0B08558g,43.08397281,41.90224475,62.47653742,48.18027806,82.36860885,105.252381,127.7441346,71.70423921,47.55156863
YALI0B08580r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0B08624g,91.11499682,80.03221175,64.38929907,51.67564163,33.74621617,44.6505399,53.11506012,44.89391758,103.4080772
YALI0B08646r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0B08690g,25.42261249,30.47505366,101.5941371,105.01810420000001,219.8789643,197.75234780000002,207.6387204,159.32680009999999,42.50392309
YALI0B08712g,87.72188873,105.9881633,133.8854826,108.39907920000002,92.17634459,105.92699569999999,98.78484628,70.29515816,82.11754029999999
YALI0B08734g,97.54555058,96.24819790000001,77.78112704,76.53623336,92.32873017,81.12748902,87.40503855,94.24890598,258.0847108
YALI0B08748g,1150.337282,920.5312620999999,559.2530088999999,699.5988752999999,1190.627455,954.6986562000001,1059.57856,1598.502337,1876.935395
YALI0B08756g,100.0809753,103.0396269,86.20249145,67.20505873,75.48947229,69.61211771,79.66677962,61.86430212,130.3639351
YALI0B08778g,85.60591843,96.89542169,127.1915554,117.36545790000001,222.2995207,267.4532605,347.1784037,232.98584619999997,98.77167313
YALI0B08800g,4.653773913999999,3.989708185,9.349641777999999,8.640414728,18.06803848,21.41693356,21.632496,7.71714522,5.51357027
YALI0B08844g,190.5053649,184.5674863,213.9952024,225.594446,100.3361848,118.9829642,89.07659084,189.5029405,127.7047895
YALI0B08866g,3204.594218,3122.7948100000003,2549.123112,2369.131984,1949.9740600000002,1766.33985,1667.0606089999999,1904.595357,2498.5141719999997
YALI0B08899g,296.3575939,371.6136645,415.2698037,447.8519256,2152.250771,2612.759266,3032.717086,1982.982766,341.4931313
YALI0B08921g,651.7413353,644.815513,625.7080142000001,626.7025248,745.4525928999999,832.0138935,724.5676178,681.4915972,395.5962697
YALI0B08943g,127.1544269,136.9178145,128.5240377,111.6938869,100.7572997,123.06858559999999,108.4611468,89.6971765,101.0076026
YALI0B08965g,249.0575539,253.97898450000002,208.5411389,242.2955556,138.6419706,147.81496,113.739597,166.5295496,168.9573095
YALI0B08987g,106.8385189,107.89070020000001,104.5980333,110.07997900000001,157.80373469999998,140.3677402,146.6894718,121.6431365,116.25756740000001
YALI0B09009g,27.04542237,31.97099521,27.38501603,17.3636361,18.93765603,18.84245624,18.09134387,20.59282016,29.42109326
YALI0B09031g,26.35087749,30.14052626,21.95988984,22.76698897,12.80712937,12.3448445,9.545307927,21.06113012,22.67096477
YALI0B09053g,14.64386919,15.83362331,15.10477511,11.43606026,17.10764528,18.30340778,18.77911396,12.88577124,22.97900604
YALI0B09075g,104.200201,101.5007002,102.6269538,96.15379442,101.571469,119.5668305,113.3828347,223.9294719,231.75476380000003
YALI0B09097r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0B09108r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0B09119g,111.5983488,110.20505800000001,93.16984979,75.14407261,67.11423619,59.44037595,69.57225534,101.2413596,158.0143405
YALI0B09141g,11.4388266,13.28000359,20.31953398,15.18246935,19.01292315,22.91226,20.03839049,24.06498543,13.12918921
YALI0B09163g,1.91688628,1.924001957,2.7320381819999997,1.442419731,2.93728728,4.62439664,2.525994949,3.51877937,2.416382101
YALI0B09185r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0B09229g,175.9155737,186.4279626,326.035285,323.8471108,108.16124440000002,130.2381095,97.21456057,116.0625205,68.94518798
YALI0B09251g,1.911943535,2.267283801,2.674400246,2.4916735780000003,21.75405969,21.29420566,26.47498503,56.62440818,10.97130692
YALI0B09273g,53.78196523,56.02841752,127.9493193,116.5201767,90.44331224,64.90253252,61.62335807,37.79636512,42.0736285
YALI0B09295g,60.520870200000005,52.52224129,36.82637769,37.94749444,55.52680064,36.20203157,41.11950682,49.4863953,117.80158290000001
YALI0B09317g,198.09156069999997,184.43620190000001,155.6578754,187.6912615,255.71147030000003,293.4427404,291.2963342,250.8889691,225.6566472
YALI0B09339g,152.99781169999997,156.7876407,174.4629205,187.0071607,195.0151167,225.22264080000002,227.90485869999998,287.3057265,139.5754448
YALI0B09361g,2.172814646,1.3255220859999999,2.056372825,1.7836373019999998,5.798662778,2.7424691510000003,5.6223758539999995,6.8036613820000005,3.2014278989999996
YALI0B09383g,20.39089692,22.75661563,26.14841165,23.68180296,61.32215251,66.26434771,70.24871955,42.25651241,31.39998065
YALI0B09405r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0B09427g,2.8182951469999997,3.650198572,1.295527171,1.480642848,18.24943077,22.79621023,21.10358588,23.39606823,15.66869007
YALI0B09449g,2.29953641,2.985506796,3.8862563039999998,2.586096485,8.834365576,7.688309449,16.27144779,9.335481385,4.856333871
YALI0B09471g,144.0471396,155.3772321,155.627428,164.1995011,403.7605898,570.5109152000001,583.7787363,1050.874016,329.4192165
YALI0B09493g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0B09515g,90.58389333,98.94037896,146.8706043,129.32785049999998,100.6416263,102.87126529999999,94.54818449999999,115.24553970000001,80.379299
YALI0B09537g,8.570566149,9.768911231,59.24106949,44.43062696,371.77630719999996,214.90444700000003,249.3611165,96.18262098,123.2180127
YALI0B09559g,44.00802045,47.45348703,47.46965058,41.02233485,66.64967053,74.03692813,82.14188044,54.87123675,85.08673778
YALI0B09581g,57.97674668,55.88670122,57.72157265,65.99837515,42.49144029,36.83152209,41.20417293,43.67506232,43.18181312
YALI0B09603g,50.7687572,55.19897947,99.94320468,82.65798494,103.5561898,103.0745113,102.1180632,51.169594399999994,29.60506884
YALI0B09625g,61.98863861,51.12675919,126.4015757,186.7070394,151.8402645,167.43666819999999,147.0221686,331.74337080000004,152.4376124
YALI0B09647g,38.15094349,43.27013726,66.4652919,78.76467619,89.64657257,83.45391365,71.10991714,46.84113347,32.31933652
YALI0B09669g,19.44946216,22.0578025,30.54379378,22.67400801,26.262455,20.02762295,18.57646165,26.20098308,28.59520006
YALI0B09691t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0B09713g,5.480959701000001,5.5745319460000005,9.201127264,5.921391598,4.09239718,6.485961626,4.97222556,7.855760968999999,5.140141208
YALI0B09735g,11.86088839,12.55957117,11.81617841,8.736805682,14.42707046,15.04685731,13.3174438,12.59185092,4.509606729
YALI0B09757g,20.51529566,16.42842071,17.67994136,15.72145633,29.13983291,25.16277699,25.16341465,29.0548893,25.15873721
YALI0B09779g,242.0195707,217.07919280000004,190.46209040000002,173.9878734,127.9286357,126.1035663,125.690895,143.256126,447.80692630000004
YALI0B09801r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0B09812g,88.30884194,92.22274927,96.47844639,79.78419492,121.54327040000001,145.0814234,156.8263139,203.91671430000002,124.78506829999999
YALI0B09845g,315.1085871,350.1710312,431.91463,374.3117807,202.3815636,275.5280685,253.37525330000003,203.8603777,150.677424
YALI0B09867g,2.009657759,2.38108864,3.712924137,2.8571983789999997,4.0986723739999995,6.095946753,4.834380935,3.727341383,1.541127902
YALI0B09889g,24.29720586,24.95749461,20.06049679,17.7645986,21.85177332,22.96784295,19.71524715,29.60672371,37.11218402
YALI0B09911r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0B09955g,5.90071812,5.471161929,1.152423379,1.544175887,0.086197904,0.39466093799999996,0.18779114,1.0701742220000001,0.9383094129999999
YALI0B09977g,43.10864257,48.16715205,41.91888653,38.25496082,30.66861986,42.57438888,48.90016521,46.6817376,26.77541822
YALI0B09984r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0B09991g,62.03586838,69.85221669,76.76785518,74.94761864,110.6975608,141.2449585,208.1241006,77.14251435,49.02491031
YALI0B09999g,58.53602733,55.33796105,77.92248032,79.04460127,111.7199794,101.86256,96.24976309,79.24717659999999,28.19112451
YALI0B10021g,36.19842774,31.97783682,46.57520667,65.38833291,48.08012304,48.94494143,54.33894503,78.39262937,86.80799238
YALI0B10043g,42.08543492,46.49572527,31.59205783,29.32505035,40.50216274,56.42610338,53.12868033,41.63927277,20.18204715
YALI0B10065g,109.36254240000001,108.9069021,95.2894065,84.74777611,67.38407039,72.32069474,85.95027881,77.33342302,143.3012983
YALI0B10087g,0.604100933,1.275683553,0.661569784,1.219911934,4.836552811000001,4.526212323999999,5.442153542000001,2.705429226,1.5576454130000001
YALI0B10109g,2.84808685,2.310263385,5.663760217999999,9.478758233999999,70.32574861,78.17171132,66.56915149,142.9446996,18.00244805
YALI0B10131g,22.03300795,22.11158935,25.64872375,21.81412854,19.05013043,22.400161899999997,17.3320932,26.0702259,8.972769152
YALI0B10153g,237.7332,264.1576156,305.7020629,220.2547455,463.36504349999996,392.0063731,393.3441912,404.239202,219.7551579
YALI0B10175g,2.399221701,2.661777144,0.9905635509999999,1.6684831740000001,3.326936655,4.252413905,5.209556834,2.667612643,2.553653599
YALI0B10197g,9.885344318,11.22996952,10.28927611,8.669904198,20.179150399999997,21.19430431,19.17395687,10.35324958,19.97099976
YALI0B10219g,37.68758462,37.02223182,31.35051549,23.99277947,26.78206983,22.48586144,29.45908658,16.78798857,36.38042527
YALI0B10241g,18.12844755,20.69346883,33.87088272,23.34906396,26.18229836,31.98830759,31.27621621,27.94539374,25.24634808
YALI0B10263g,20.68984316,22.28220619,15.40226702,13.30148567,15.28238137,19.25481069,16.95091199,16.61917615,22.93126308
YALI0B10274g,236.17717050000002,172.9469534,134.3831629,130.61154380000002,353.5550705,311.38747989999996,299.52686769999997,631.046066,261.5236749
YALI0B10296g,13.91960423,13.96535268,17.1570155,13.784959699999998,20.62644622,20.42520098,19.20267324,13.84639412,11.58128689
YALI0B10318g,55.94841769,58.82527487,51.76493397,44.83951527,52.77353269,50.15309654,50.41945006,73.57447774,49.83106773
YALI0B10340g,117.55291100000001,134.6692874,244.6971566,254.20844739999998,256.6549687,224.20376299999998,183.55194,175.175023,181.2513679
YALI0B10362g,96.72370673,112.84835,155.29666630000003,148.8764186,202.00625549999998,244.1876601,244.7790546,264.62962880000003,176.80599019999997
YALI0B10384g,17.98104865,17.46401776,13.87034769,10.87362567,6.778355262000001,10.30870209,15.93319891,9.941166891,10.35592329
YALI0B10406g,162.207985,164.2918658,291.69034750000003,320.3219324,402.83857739999996,340.1078776,271.2350772,224.2431344,220.453831
YALI0B10428g,29.30511761,32.38598455,27.58661292,22.18894464,41.9823126,45.51115168,51.44286285,44.88441457,24.59231436
YALI0B10450g,312.5736124,306.9224406,373.2615835,517.418454,660.0268424,706.5517009,712.0988329,601.0157337,332.5138122
YALI0B10472g,45.57179644,44.23423735,48.42249082,43.47412438,48.07657757,49.64945769,45.89641902,50.73530183,49.14687821
YALI0B10494g,159.5292116,176.80924480000002,167.8388492,141.72732109999998,138.8283554,180.70917169999998,174.6547883,143.59885830000002,172.7752429
YALI0B10516g,160.0487425,163.1918776,246.98841659999997,238.9631881,132.85911670000002,186.5779719,182.7610198,114.3885201,52.03419156
YALI0B10538g,41.06469831,38.54069733,42.29571939,35.45447804,35.01715551,34.19124621,36.11417882,37.79191105,36.68615584
YALI0B10560g,142.2432622,138.91204009999998,154.8572987,120.38955290000001,100.0248959,79.45948044,107.43346389999999,62.04378909,175.4183055
YALI0B10582g,108.28858090000001,106.19972630000001,82.87928944,72.03467784,37.79106888,39.18708143,37.30328606,38.47583344,129.7090003
YALI0B10604g,11.34627541,13.04186921,16.16264605,19.09690997,1.64337391,2.6448915790000003,2.8750586769999997,1.4838550130000001,0.500391251
YALI0B10626g,0.70252809,0.392044696,0.508286173,0.534925271,0.882025067,1.211517297,0.320263959,0.5475309970000001,0.12309366199999999
YALI0B10648r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0B10692g,30.63600961,36.45328674,34.82710355,30.1164658,35.74124939,51.29055349,51.88388379,34.79316424,40.90347739
YALI0B10714g,24.49354691,23.96116279,28.71027309,23.39688828,15.55746641,18.92456671,20.35619489,19.20079574,34.72585734
YALI0B10736g,1611.353517,1695.6394870000001,615.6192702999999,530.5127309,295.77346580000005,179.07740049999998,131.09266090000003,96.96738859999999,264.71499109999996
YALI0B10758g,211.40171719999998,233.8438395,183.951492,155.9360385,113.6615898,132.0184411,121.8569004,177.4142927,140.3821084
YALI0B10780g,189.1655469,185.33339990000002,203.93614240000002,160.5905803,108.52979199999999,121.8227239,98.75647124,175.12989530000002,214.91727269999998
YALI0B10802g,11.593289500000001,13.75536464,8.412085944,8.130002121,41.62328147,46.47990501,34.82811217,39.46267442,35.55925933
YALI0B10824g,5.494498362000001,3.48548926,2.480986025,2.080203158,8.328581287999999,18.89039245,8.793193228,17.02155485,6.866630217999999
YALI0B10846g,0.5897879570000001,0.483531046,0.557242915,0.7518561770000001,487.0151066000001,522.3974781999999,697.1014577999999,65.07068541,14.169719400000002
YALI0B10868r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0B10890g,14.63565025,15.46870427,17.84931612,17.41517037,51.41811405,70.21066806,79.05775138,55.51693925,25.46044227
YALI0B10912g,41.8682797,41.72958502,43.22811153,31.2472168,36.66595582,39.34944522,37.65073588,49.72619875,75.48430786
YALI0B10934g,122.91546609999999,126.10813200000001,122.9828456,126.281521,76.51686004,97.04839769,75.18712994,85.88435809999999,93.9085517
YALI0B10956g,3.90742879,3.7361775539999997,2.457079307,2.500606027,10.35482319,5.112845125,3.81513584,3.781129477,16.27860961
YALI0B10978g,44.58590962,36.48159663,36.48409322,37.59907433,58.27337484,77.21582358,62.804888299999995,80.16552469999999,73.29602478
YALI0B11000g,166.4627419,169.1477414,150.109875,145.2723938,163.5674747,216.1086909,194.2275295,249.4196371,283.4718885
YALI0B11022g,618.6554297,460.48744580000005,251.9226787,325.19125089999994,306.90990639999995,262.5326101,250.60233399999998,471.49623210000004,756.3457659
YALI0B11044g,13.01005275,15.193379199999999,13.35408019,11.31875248,12.7485976,15.26132842,10.72270311,15.68352313,13.98315553
YALI0B11066g,22.2298481,24.09315369,15.57843048,14.78787122,48.63819909,47.59810339,58.06354701,67.97812118,122.2076985
YALI0B11088g,45.32125361,43.89261607,39.36327922,34.817793200000004,66.07905393,65.91761616,73.10272562,49.41055227,49.8212848
YALI0B11110r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0B11132g,82.78500759,73.39764052,72.8070435,63.16299805,57.87573570000001,59.48104133,49.79818614,84.08511741,82.48873963
YALI0B11154g,31.00124662,38.59159215,37.95132537,29.76092125,59.80655845,76.33551674,68.60466058,62.73840403,39.61465635
YALI0B11176g,57.20992743,40.91056406,35.39940901,31.89602146,29.63052958,27.75312094,25.08353079,31.21659984,26.44150771
YALI0B11198g,16.41805247,16.70037124,15.28579618,10.11461263,17.47678173,23.82514394,22.33554274,28.57409623,45.57197707
YALI0B11220g,5.154496423,6.281709825,5.844486744,3.3175653819999997,12.07725383,10.784484800000001,13.56434418,5.681067268,14.63538843
YALI0B11242g,71.77178863,72.43916761,79.75472139,78.19073758,61.29071912,89.67063632,65.50853708,93.57802496,42.00571211
YALI0B11264g,0.0,0.316086036,0.136601909,0.0,0.0,0.678323487,0.161383011,1.28755336,0.744331986
YALI0B11286g,35.06875519,35.25371831,48.15692929,38.29523939,27.79822385,19.10642646,14.45704073,34.0205106,56.72680543
YALI0B11308g,174.34642769999996,154.00414080000002,122.48637849999999,146.34149519999997,155.39566619999997,146.216396,155.644948,206.8260319,202.0723504
YALI0B11330g,191.40346159999999,200.1316296,273.8837921,243.2291491,82.64942384,114.271882,99.26848298,112.2256034,182.30068740000002
YALI0B11352g,13.82167328,14.38305163,10.43677895,6.384523307,11.212703999999999,16.10408278,19.01765262,17.12326874,32.20083702
YALI0B11374g,375.5306079,364.073643,355.2643105,420.8482485,605.5402773,606.1992004,632.2692933,461.6464048,311.08565930000003
YALI0B11396g,44.72011846,45.42485293,52.68754177,42.72303655,49.82219363,52.59615959,46.03432122,29.16345814,45.49069697
YALI0B11418g,12.41370593,13.66181032,30.03549288,22.62686476,37.83308263,33.29921097,35.26028802,21.58914043,19.28314837
YALI0B11440g,47.97123243,45.32994209,34.69814391,34.97967555,19.77189255,25.30740529,19.27671721,21.02127935,15.27538455
YALI0B11462g,6.6462729629999995,8.646079568,8.514241787000001,5.17886706,20.99439075,17.32525309,21.99455682,14.10220759,13.55941403
YALI0B11484g,30.50737006,34.61236352,30.63358916,27.09454988,23.04465839,23.77773304,27.97733305,22.05771619,50.39162077
YALI0B11506g,25.09347332,26.63238423,29.314031300000003,24.47825268,30.99193229,27.09627334,31.70958074,35.49471426,63.16763345
YALI0B11528g,17.833021,24.39962382,17.54256096,10.70933386,20.37748701,27.03773617,26.27428664,20.39432892,17.75950003
YALI0B11550g,23.35824444,25.91032672,18.14892425,16.03162758,19.73030924,25.19563689,21.54319952,17.73333566,17.81307318
YALI0B11572g,95.11967655,99.67404768,71.23840914,71.24035136,108.36307959999999,97.92339057,100.56709709999998,53.54894319,99.39350436
YALI0B11594g,54.80532839,59.12874105,72.07982021,72.71456704,118.67962279999999,117.0652627,145.74869640000003,87.60495954,123.86299720000001
YALI0B11616g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0B11660g,47.34506834,44.00482688,39.31692937,47.00193189,37.07954539999999,49.35466532,40.24657874,54.25603945,38.03439424
YALI0B11682g,118.8561584,124.0795383,112.60116570000001,110.01664709999999,120.36170770000001,127.542864,118.2282632,93.05295366,117.8168058
YALI0B11704g,75.69956834,76.56550944,88.52946025,86.69595945,99.029979,113.9772537,99.95625076,145.6108131,84.37491508
YALI0B11726g,43.85468997,47.09223838,43.92378294,34.13726697,56.31232047,74.7401067,76.27881043,65.64833835,61.56021067
YALI0B11748g,58.93447308,65.5910778,85.4626148,82.4922788,65.88862251,80.0034101,63.13039893,80.00098314,71.86094933
YALI0B11770g,213.9136835,201.720361,112.93929740000002,92.15154751,79.04739627,76.95888286,84.34596357,88.22856793,305.97581
YALI0B11792g,3.716506396,3.215672965,3.379515439,1.610840995,9.933934772999999,12.10787819,10.671801400000001,6.1241183779999995,6.9413618779999995
YALI0B11814g,17.40126988,20.34553787,17.53346023,14.068157000000001,11.02705784,12.81086889,13.1557796,22.81740132,25.31356882
YALI0B11836g,58.97340088,63.96846095,38.06202372,39.64301895,37.21984095,55.59679936,51.02233034,51.93930261,70.08577289
YALI0B11858g,0.0,0.144496474,0.0,0.0,0.0,0.0,0.0,0.33634047,0.22684403399999997
YALI0B11880g,260.5533057,252.340183,203.33217969999998,171.72735649999998,145.6128882,129.78431809999998,144.9410621,137.3048442,303.7496943
YALI0B11902g,0.188653763,0.389528362,0.308625623,0.272559929,0.730303168,0.250779415,0.961254389,0.982252334,1.019196558
YALI0B11913g,1346.110142,1322.040975,1259.354164,1607.196886,1585.525465,1387.066438,1364.1637699999999,1631.4881369999998,1075.751919
YALI0B11924g,9.906819223,10.87084977,17.59893578,13.94529964,9.764105033,12.98072141,10.73217043,15.84681059,13.02734891
YALI0B11946g,238.42297090000002,240.2253872,323.62317169999994,325.4098914,180.5975823,259.314675,213.9107517,359.5060601,149.1319338
YALI0B11968g,46.72573188,45.7779776,28.85810298,22.7764333,28.76699246,38.17323898,39.78028382,34.20926773,62.96877495
YALI0B11990r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0B12034g,12.15560641,12.70618804,9.599419518,9.088318068,10.35230413,11.52644972,10.95642474,15.55470348,15.02208476
YALI0B12056g,175.39957859999998,172.7227188,146.1611669,117.97960929999999,148.0154118,136.0417024,162.9186974,165.6742345,210.9410733
YALI0B12078g,158.9450874,158.8186892,245.07890980000002,276.7622949,231.2272002,282.6486578,255.04456159999998,245.63945269999996,713.5236441000001
YALI0B12100g,52.302382,55.29909232,63.47159413,60.56064806,86.48523058,97.17429312,101.042066,88.28937328,47.35655628
YALI0B12122g,260.1937443,230.06918019999998,156.12926399999998,234.07871150000003,238.40432650000002,174.89625900000001,191.7547641,300.087378,114.70033889999999
YALI0B12144g,29.88293162,31.03767642,33.48429062,32.57642198,32.30652158,41.98699862,32.77479598,31.07283362,41.84881316
YALI0B12166g,991.8285615,969.3305098,882.7518926000001,1255.8177560000001,631.1883791,682.6860378,600.640141,1397.4341980000002,950.1503213999999
YALI0B12188g,42.90593735,45.30324302,47.79077978,39.43453962,208.7442427,259.26199390000005,324.5566925,131.02458719999998,78.69575884
YALI0B12210g,208.19514880000003,207.42431430000002,219.2125313,198.8824725,180.38637649999998,205.1726978,222.7836165,311.1801167,228.85163300000002
YALI0B12254g,0.656077149,0.11288787,0.19514558399999998,0.059242239,4.973696037,6.783234867999999,7.146961899,3.547340891,0.620276655
YALI0B12276g,89.18428391,79.74976507,60.46735412,50.23170166,51.46919493,45.14083247,54.63272389,42.49392031,157.95281430000003
YALI0B12298g,9.707119975,9.458304112999999,5.338175987,3.689581162,5.31619947,7.735596875,4.244050908999999,11.93466183,6.86020264
YALI0B12320g,73.09792907,78.42884763,62.43134127,51.42226342,30.55648363,43.45509837,45.69156488,61.3312248,109.4788297
YALI0B12342g,99.4013707,110.58531289999999,122.9718351,87.66731828,66.46571076,68.46901135,66.2000734,73.25005484,113.07594590000001
YALI0B12364g,126.0089703,132.8323003,125.91514129999999,131.2636713,100.339207,128.7561497,93.22623393,199.6261733,220.33023939999998
YALI0B12386g,87.46660096,90.07516854,72.84357425,78.71856319999999,46.49713873,40.52280427,23.14748034,18.02357029,26.484712100000003
YALI0B12408g,42.395762700000006,45.99120835,39.23874926,35.59501373,37.7562818,45.0240917,40.25413785,32.16072149,25.20110918
